review_Id,comment_text,author_id,creation_time,rating,creation_date,polarity,Average
91,"daily use	keeps track of my off road and trail hiking. even in remote areas of southern utah. gets better and more accurate with each update. could also be the upgraded phone that helps improve the function.","		cid-gp:aoqptogerz2sfc-0jknik6kuyzcawpd_hwvaujynwjskxmmj9dxivfolfhjsn-nj7vhe5ipsarqk_brwzz_2cw","		sun aug 10 11:31:25 nzst 2014",4,10/08/2014 11:31,Good,
92,"from a rookie to being a almost a pro	i am amazed by the simplicity of this product it gives you all that you need to know and if you read that stats right u will improve every day this replaces the need of having a trainer... a super cool app by google for novices like me..","		cid-gp:aoqptofmvy_i6ejwx5jmjgwswkpzio4ixhrknb45fhsc5a4xtrdphyduwd75qphfkgqlxozvn1fcfr8tyran0a","		sun aug 10 08:58:28 nzst 2014",5,10/08/2014 8:58,Good,
93,"50/50	it has a lot of accuracy issues but on the other hand it does not require permissions to everything on my phone like the professional apps. google please sort the accuracy issues out.","		cid-gp:aoqptofsmk_nabi2lgyhs1ac4vl7mw64xknrebzhxv4p3decmnqvwi16pdmdis-lsqcetatgp0wfxxxdjlw7bg","		sun aug 10 04:49:58 nzst 2014",3,10/08/2014 4:49,Good,
94,"does what it says butt....	i really wanted to be able to record trips as well as take photos that would be pined geo-graphically to the map kinda like in google earth. then 5 stars for sure.","		cid-gp:aoqptof9k8ujmlumjaquhmnq1xgokovoxvt3jft9wlo1tlubmc2n9yntejvqf9n9mtavvnwnvx0lunllytfuha","		sun aug 10 00:13:07 nzst 2014",3,10/08/2014 0:13,Good,
95,"excellent	this app suits all my needs that i stopped using my built in fitness app.","		cid-gp:aoqptoearecxhg43h8r7ela-baa6hmjdygjfsjxj86gath7-ah3syjtlk8mdmwtq9-t4l4uyf6gior1wvqkutw","		sat aug 09 21:12:20 nzst 2014",5,9/08/2014 21:12,Good,
96,never used this.,"		cid-gp:aoqptofse0edp0fyj1oqsdcovoffqm3sp4koh2o8oumsfsvwa2c52myl7xfewjijxkdnolwtsp1dwc_afldxzg","		sat aug 09 20:44:42 nzst 2014",3,9/08/2014 20:44,Good,
97,"nice	new.","		cid-gp:aoqptoekqaq9lpjlzxxhhiryqps92bze_yki1ksmomm60dpbg1kge0ectxea6w99queob0vaxd563wb2dhrxqw","		sat aug 09 18:59:28 nzst 2014",5,9/08/2014 18:59,Good,
98,"kayaking	love keeping track of my hobie kayak trips. distance time and speed.  the neet thing is can shut off the data save the battery and when i get back i can turn the data back on and see my trip on the map. love it .","		cid-gp:aoqptoh_jciugn7vs-k23a83djazqjjscrtnijrnep0cye2tr5nrgefgvoo1eedl2-7_4pb2c0f5ythjrktopg","		sat aug 09 07:22:48 nzst 2014",4,9/08/2014 7:22,Good,
99,yery impontnt.,"		cid-gp:aoqptoel-numru-fh8scijpotbytdkp9cvahikqhsmnuemfr9x7wn4cmorpqwrqu55dhvzh7wad8mrjbgswq0g","		sat aug 09 05:44:22 nzst 2014",5,9/08/2014 5:44,Good,
100,"motorcycle?	there is an option for a airplaneboatskissnowboardbut no motorcyclewe're not car'swe're much faster than that.much faster.would have given 5 stars.","		cid-gp:aoqptogcoscsttitrmljkygfc1_cospqee-4zcsunxdmvkredkbs0uyq32firatfequacq_bb4mgjvxrv0coig","		fri aug 08 18:59:49 nzst 2014",3,8/08/2014 18:59,Good,
101,"my tracks	really works great but uses a lot of battery as it is working in the background all the time. easy to use with a lot of good stuff/information...tracks every step in a dayevery day every week.","		cid-gp:aoqptofclin4tmonmhpkyfj1xcnuxgd2_jlttzlwakfoze_qyfiotqtiw-dvzk6bjr4wmb5ptykakyruky3g_w","		fri aug 08 18:24:22 nzst 2014",4,8/08/2014 18:24,Good,
102,"the best	satisfied and will recommend it.","		cid-gp:aoqptogl2wsbgt7sfkdxeanxgkccykymssqsmqvkpbnvlb1aw179qgnddku3ppikjfi1nbntwririld7szdyta","		fri aug 08 16:53:55 nzst 2014",5,8/08/2014 16:53,Good,
103,"great tracker	works well i have used this for a long time to track my rides on my bike.","		cid-gp:aoqptoe1vm56-ocu0vqyvbtcx6onyo0bbnebrzrg1qmjdqrqei65hmom1xhnkysyypc8gapip38imsxlvst4pg","		fri aug 08 08:31:23 nzst 2014",5,8/08/2014 8:31,Good,
104,easy fun and cool.,"		cid-gp:aoqptohfg3rrs7sew0k39qktz-rddq4cct2mta6errvpytxxwcz4feznnszturkgworinlwel4xkzptogllrtw","		fri aug 08 07:55:15 nzst 2014",5,8/08/2014 7:55,Good,
105,"piece of crap	previous versions used to work now it is just a piece of crap. it is just waiting for gps fix all the time while all other apps like maps work ok.","		cid-gp:aoqptoe5h-ct02e5hyixgb997iot73r26rra5jggvd-ausyoaeigjrpcsb8qbdvsbgbjuejvsurtrzprie9ava","		fri aug 08 06:31:05 nzst 2014",1,8/08/2014 6:31,Bad,
106,"great	i realy realy like it.","		cid-gp:aoqptoemlj1ivju6suulaiouoyrtbub8vieje1lvkxvuz2fvmir955t-y7-rq-cw7qg8mzcllplio4y9ibxvpg","		fri aug 08 03:44:10 nzst 2014",5,8/08/2014 3:44,Good,
107,"where has this been all my life	ok maybe not that impressive  but i really enjoy this app. i use it for so many things i'm really impressed at how accurate it to actual roads it tracks you time and speed and you have the ability to combine maps. by far the best tracking app i have used and it syncs with my gmail account so i can access the information from my computer.","		cid-gp:aoqptogwp1xexzbkfizl4alf1yr2dhd80qpsge_e0zgy8ptpryp7ycnsagr7bvgwfta-jwuciyniipay1dc80g","		fri aug 08 02:37:19 nzst 2014",5,8/08/2014 2:37,Good,
108,5star.,"		cid-gp:aoqptogripslhyenvejt0est3fp7r0ywvdihsusvascwd3dlmkzfop5jccgr1a9p2pcsqrgutpgrh2amf5aigg","		fri aug 08 02:08:01 nzst 2014",5,8/08/2014 2:08,Good,
109,"my tracks	rarely works. intermittently picks up satellite. so my workouts don't get properly tracked.","		cid-gp:aoqptoe0cqmn-3jwglllddtavbrhebg06qpz0zq1qz0ppnfmeyup_ydgul3fyaa-ufbwwifkgknr0l2e6ttbfq","		fri aug 08 01:46:55 nzst 2014",2,8/08/2014 1:46,Bad,
110,love it.,"		cid-gp:aoqptof0gr7ptzuykg_7msjed6jtgwrgblln_uscxnjhtce3zaqjtyeqxhbuytlm33c9ddyninewpqcuykvdbw","		fri aug 08 01:34:37 nzst 2014",5,8/08/2014 1:34,Good,
111,great app for keeping tracks of your activities.,"		cid-gp:aoqptoetartvc_kideigbenbypcxypqckrum_y8wezvtzox8w4dnneo5nhf8w872trlxoud4rus74p9alnmolg","		fri aug 08 01:34:24 nzst 2014",4,8/08/2014 1:34,Good,
112,"okay but no more	as others have noted it has difficulties finding and locking onto gps. once it loses gps you lose your data and once it reconnects it treats that as the start of your walk.","		cid-gp:aoqptog79068v5jichxunvicrxrdl1igc1kha08glel5huwqmezodvtam6iwzofakv-nx9zeohlfb1pun_-yfq","		fri aug 08 01:26:25 nzst 2014",3,8/08/2014 1:26,Good,
113,"yeah	it's a good one.also very good for my new samsung galaxy note 3.","		cid-gp:aoqptofmyjld8jknskeyndkvb63r0w_r0ndy6vep_xglcm8nlv8-axhjac-sxxtcyceuqqumyv8vs6uuzr-v8a","		thu aug 07 22:34:20 nzst 2014",5,7/08/2014 22:34,Good,
114,useful.,"		cid-gp:aoqptogkh2kwc2xbf3dk_kcewsvzzn16fezi0dm0v9my0ipwrttch-nw8xkr1aqbsjjizgt3m3bq2yjlwpcgfq","		thu aug 07 14:28:53 nzst 2014",4,7/08/2014 14:28,Good,
115,"great app	nice it's brilliant.","		cid-gp:aoqptohh5pw4yp5toumpm7bloqrjcytd_al18w3vk_cb9pn6bks0y_tyq-swvgv9szdyxvut74omr6vhxrqlug","		thu aug 07 03:58:48 nzst 2014",5,7/08/2014 3:58,Good,
116,"very useful app	i realize my tracks was created for runners but i use it to keep track of my time and miles for my job to report for reimbursement. it really makes my life easier to not have to remember to wite time and miles after every stop i make and to map each location is a real bonus.","		cid-gp:aoqptohl86frrt8sqvpawpf2fubat02qpfxtwo5vdlqqkig3t_irmdr3eqfbpcbtfyl4poyrtzenn0ilykn-zq","		thu aug 07 02:17:35 nzst 2014",5,7/08/2014 2:17,Good,
117,"totally offset in china	it doesn't work in china and it's a well known problem. i wonder why no fix for sooo long guys. please.","		cid-gp:aoqptogifaqwdfzkofgt4uecvciniulu1ejrmktvmyq-jkzceeg5splfggqdv0pmfny8ubndcvplejdei7alyw","		thu aug 07 00:28:52 nzst 2014",1,7/08/2014 0:28,Bad,
118,good.,"		cid-gp:aoqptoeuossx2jekks8byfshi6gxzkeds8s5rrepm2xsfmft41coxhjt3s1yhbrax7tj1g2ei3jekzir1y2tlw","		wed aug 06 20:26:48 nzst 2014",5,6/08/2014 20:26,Good,
119,"awesome~	best way to record journey.","		cid-gp:aoqptoh3-3fpfw-m7kgwpgktroeitsz93os0cppjg7wnxgvjzzpsuvtc7bk7k4cewvqbumlbvatkbal22m-j6g","		wed aug 06 20:26:15 nzst 2014",5,6/08/2014 20:26,Good,
120,"motivation	great tool to track your running hiking etc. as a sports fan statistics is always a great thing to have and this gives you stats on your own accomplishments.","		cid-gp:aoqptogfe3jnifh-fr3nblnz-viw_ttzvpv7lum9g7ns-8tqhypuk1_ytmusvynxxdmbopgksok-aonhikp97q","		wed aug 06 16:31:12 nzst 2014",5,6/08/2014 16:31,Good,
121,"okay.  but limited	would like to be able to share beyond google.  but does not appear to be able to.  may have to find another app.","		cid-gp:aoqptoh_mryg3nno-p5b9ssdybi5gwxydtta6jrjvdavy5dsnnmcz7by3tmle_shqolpw5sdu0wxnv8oa-91hw","		wed aug 06 15:26:42 nzst 2014",3,6/08/2014 15:26,Good,
122,"used to be awesome	the latest update seems to have caused 2 major issues: it takes too long to fetch gps location and often starts recording minutes after i start running. secondly the moving time doesn't work anymore. the moving time clock pauses when you stop moving but when nyou resume it just catches up with the total time clock.","		cid-gp:aoqptogxqvq_mvdm-hehlkag5zdjkdythhxy7babq5doeurb_e286_8iidmcjbhbkak2o0pqa8pg-tc5mcrjla","		wed aug 06 14:39:16 nzst 2014",3,6/08/2014 14:39,Good,
123,"this app must think i'm drunk	this app would be great except for a major problem that makes it useless. the gps precision when using this app is awful. i can be standing perfectly still when i start tracking and my locatio jumps around like a drunk kangaroo. the tracker then registers a couple of hundred meters of travel in a few seconds which makes the other stats on the phone meaningless. other gps applications on my phone do not do this just this one so its most likely app related. come on google you're better than this.","		cid-gp:aoqptog7xoqemndgri1bxr8v7pzgdr4qe6lytro-lesioocawghnxzvghyjz66qj2zk-2x_qjr_pgeww0qe0xg","		wed aug 06 14:04:36 nzst 2014",1,6/08/2014 14:04,Bad,
124,"love this apps	suits me well..keep improving..","		cid-gp:aoqptof3vytbmx3ieifqpn20gblexwcryj0auw_0aoda9hcsyu1tldb-0nfpkrp1rgmx89u2uasounqukiq0gw","		wed aug 06 12:40:12 nzst 2014",5,6/08/2014 12:40,Good,
125,"gets the job done	no complaints.  only one request.  allow us to view our data later via a full website.  i want to be able to see my runs on my desktop computer after the fact.","		cid-gp:aoqptoef3bfxavpb_bufksz5gz--qxd3snbbe2fgo264bnwi3uveunb5dedpmr6eaijox-5shiynjdil2mfteq","		wed aug 06 10:52:39 nzst 2014",4,6/08/2014 10:52,Good,
126,gps takes too long to connect. missing the first 3 to 4 miles of a 12 mile ride makes the app pointless. the speed and elevation graphs are nice but still lacking as you can't see where they relate to your position on the map. i'm uninstalling the app and going back to my pervious app.,"		cid-gp:aoqptohyz7iwpzojmwicr4mlmckjpm-ofphbdqm3a5vdxeyhhm1hopjp31thjwgvtexnqoa_aevwi4zz6eu_iw","		wed aug 06 06:48:21 nzst 2014",2,6/08/2014 6:48,Bad,
127,"v.good	thanks it's v.good.","		cid-gp:aoqptoha63z28hdeo1l_a0_axm_szb3zfyyifntguwsp2iwpgwgktlgt6pu662e-b6no4qzy-w7krgovqhte1g","		wed aug 06 03:36:25 nzst 2014",4,6/08/2014 3:36,Good,
128,export.,"		cid-gp:aoqptohxpxoazsnmetoo2j1mnzz7an_b9kuq7uc9klte3jritrotofta0cgi7tgjtufnfo8faetomexfcj8gkg","		wed aug 06 02:50:48 nzst 2014",5,6/08/2014 2:50,Good,
129,"matt	excellent app to manage gps files. incredible tour on google earth. one bug i found was the google earth did not work when i opened a shared link on fb. it only opened ge but did not show the trail and start the tour.","		cid-gp:aoqptohjpsy6lho9s0oxeh5rmkcmoayp6rnyehtrswfzjwzxem4hsit7fli-z8eyiur2qqqoheaw4gi2uie5yq","		wed aug 06 00:34:59 nzst 2014",5,6/08/2014 0:34,Good,
130,"poor gps tracking	this was a 5 star app. after recent updates the tracking which was one of the best is now all over the place on my galaxy s4.  it loses satellite constantly and records erratic traces. try sportstrackerlive instead.","		cid-lg:aoqptogmhx0_db6kebxouwr29gvidlsxbdinopv8mrqx-c2w4wnjravxjrd-2draurbpn1pa-eyla8v617bq7g","		tue aug 05 20:06:37 nzst 2014",1,5/08/2014 20:06,Bad,
131,"great but has flaw	unable to edit any logged info. besides that it great.","		cid-gp:aoqptofbtl6zuowyhinabez9feqlveenijoqf42ktgg8vfmwwfdjxvhf2tskdnhjwzrs1k2yjdegx11mrl4bia","		tue aug 05 17:06:19 nzst 2014",4,5/08/2014 17:06,Good,
132,"great	simple. helpful.","		cid-gp:aoqptofixusxhitkuiuf2svtiscuthigzgwvpvjwoaudcan1w097zdqc4mwg98kc-ni66rjhyxwt1z1k2fxcmq","		tue aug 05 15:19:10 nzst 2014",5,5/08/2014 15:19,Good,
133,"amazing and helpful	shows me how far and how fast. very useful in my workout.","		cid-gp:aoqptohztu3niul8pykgtczijg9ggbjff3kpsfch4vzxdub6y0uz6g2nuicf8mxw5m6vbv2ic7rupvnwgifo2w","		tue aug 05 14:26:31 nzst 2014",5,5/08/2014 14:26,Good,
134,"tracks	ok.","		cid-gp:aoqptoe51wvnk38aco1qte0369k-gtx5ildnnw9seb0xfpnei09rb6bk8as654mtycx4nxcsw11hbbymvxygfq","		tue aug 05 12:13:15 nzst 2014",4,5/08/2014 12:13,Good,
135,"trying out	will  be testing till dec.","		cid-gp:aoqptofr_0-ie2b0x9bjivj3bhgnwdkesjvqmqw7jt4-drcvi5awm3gkozibif65_q-bdxbbqjmcdvqaxaj9ba","		tue aug 05 10:03:30 nzst 2014",1,5/08/2014 10:03,Bad,
136,"get's the job done.	simple to use and obviously integrates with google other products.  if only you could create routes with it.","		cid-gp:aoqptofwcyzy0whrc0opfmobejxkpqj8kabusprfgfarg8oepqt46mdnxrokcd4k1gxjasc7s1w7-pfaagucwq","		tue aug 05 06:23:08 nzst 2014",5,5/08/2014 6:23,Good,
137,"amazing app by google	so useful.. kudos to google.","		cid-gp:aoqptoggwetatfoplth1odniq4ip6i4y0r92uf-ucsb48i0mezdznztdtcq29srxbpcekct9z85wbh2x_p3gfa","		tue aug 05 04:19:29 nzst 2014",5,5/08/2014 4:19,Good,
138,"google earth is not available in your country	then why not make tracks viewable on maps?.","		cid-gp:aoqptoe-e0xj7jkfpxenjv0peod6gxq9hpqpm4um3jcxr8emqc0gbu1kyuyngxutfhgbztpouasr8ylzynxn2a","		tue aug 05 01:37:10 nzst 2014",3,5/08/2014 1:37,Good,
139,quite helpful.,"		cid-gp:aoqptoehrahfj8g9nwmvmmbrmezzixigf32eggtcms6tt08czf9fnfre7kgjjwulnc7p-aie6_xsjg3q5thvsg","		tue aug 05 01:29:05 nzst 2014",4,5/08/2014 1:29,Good,
140,"great fitness tool	i use it on a samsung s4 mini - it works great and is a really useful fitness tracker. two moans - one is that the elevation stats are only as good as the maps and their elevation data for example i live close to the sea and often take a cycle tour along by the seafront - it should be giving me 3-4m of altitude and not 60m  the other - the calorie burning data doesn't seem correct either.","		cid-gp:aoqptohbr-udxjxseo1rofdugplaofvttbymh0slti0obanvm6e1kjrgh9-0xcj5rbpdqgzuxhzzjnzkssxx5g","		mon aug 04 21:51:35 nzst 2014",4,4/08/2014 21:51,Good,
141,not bad.,"		cid-gp:aoqptoelgs0ok0zqayg2iswdusefp67byvnmgklgxvcrwxfrg9ia6lse0di4tbsbga9jrghpd4m0an0naeosfw","		mon aug 04 21:04:41 nzst 2014",4,4/08/2014 21:04,Good,
142,"good	perfect for keeping track of your training. bad for importing training data from elsewhere. perfect for exporting data to multiple formats.","		cid-gp:aoqptogxkk5xrfceh3o5783p4bs7my31pinvdcj-5iejb6vlfojxpdpamxncayi1zxm0mmyq0ucylfhvzlq0ow","		mon aug 04 15:08:53 nzst 2014",4,4/08/2014 15:08,Good,
143,"great app for keeping track of your routes	gps not initiated immediately after opening the app wasting a lot of minutes recording nothing.","		cid-gp:aoqptoegvryvri_zw8dis7mbmsaubauzkgeolb9qlcrk-xlsna0fhmdglhtyxtobixxnbc1clf4yzrl85vi8jg","		mon aug 04 13:56:16 nzst 2014",4,4/08/2014 13:56,Good,
144,"great app	i really like this app i think its pretty accurate too i track a lot of stuff.","		cid-gp:aoqptofsvwbrt4luehmlkdvqcph2hd4koibhfwm3nqvzolltsd2qef676tocrwclz__wwe-nizgd47wp57tv7w","		mon aug 04 11:07:34 nzst 2014",5,4/08/2014 11:07,Good,
145,"current & cool	i am loving it. perfect app to track ur path & calorie burn.","		cid-gp:aoqptoedp4i3v73y6j_qyjktb767iryayaff60w3pmp-v_s94lqefayz0uugmagx9rncok6fpkzw6mk0foe_ug","		mon aug 04 05:53:13 nzst 2014",5,4/08/2014 5:53,Good,
146,"great app	really useful and quite accurate love it.","		cid-gp:aoqptofubz867how8y_rv4t4jqfir9mxaoznm53ojc752f6x3axyz_r500npqep5sag_rv6sertymoas6cajcg","		mon aug 04 05:35:56 nzst 2014",5,4/08/2014 5:35,Good,
147,"cant	nalbu.","		cid-gp:aoqptohftg3sj2qp1qdw1xtvq14x-h67-sdpu7lrnu58ehzlginhzguwbvqlsxfouah_rofpqkgpdc0yzk8rsg","		mon aug 04 04:40:34 nzst 2014",5,4/08/2014 4:40,Good,
148,used it to track roller coasters this weekend. worked well as far as gps tracking. however speed and elevation were way off.,"		cid-lg:aoqptoh9w8clpjpxgiftynltfu6lqa6kpe83vcoq38yil-5810vqdyuwjbhi21bwg3jufmg-xhevzuz6t7qvlw","		mon aug 04 03:03:40 nzst 2014",4,4/08/2014 3:03,Good,
149,"my tracks	quite accurate... except for the elevation... validate how it is computed..","		cid-gp:aoqptoet7a80setw9pgo5ajobkahdgqosi2kd8on6vk3abqhxlajbasicwbuwfcrfmgnshx4wzjq_mftwqtulg","		sun aug 03 18:01:07 nzst 2014",4,3/08/2014 18:01,Good,
150,"awesome	love this app for tracking bike rides and family walks. also helps google now with my end of month activity data display. just handy for keeping me at activity goals.","		cid-gp:aoqptofobxdmvh4nblglhnaqfdh4iyrvoqgobaktpza4vfvxhiia42kj5yvejzbbuq2rjnqqrszbl9coamdjjw","		sun aug 03 13:47:09 nzst 2014",5,3/08/2014 13:47,Good,
151,"good tracking app	basic but does what i want/need it to.  would be awesome to watch the replays over chromecast please.","		cid-gp:aoqptogmrmk--w0jh7bjsuotb7zbyivche-rlewlqzmwx3su2pv9rgz7mq7smf-0gijet05aaq91zabh27wasw","		sun aug 03 11:49:39 nzst 2014",5,3/08/2014 11:49,Good,
152,"i like it	please add more selection of activity.","		cid-gp:aoqptogs6uut2zszvrsili6wxt508hhfl4_xxaukn5z3hcotybtga2iwrzwu4a0ywtlhtgushtaghkp37m3s4q","		sun aug 03 11:23:08 nzst 2014",4,3/08/2014 11:23,Good,
153,"why read my contacts ???	and calendar? getting worse and worse   removed .","		cid-gp:aoqptogmpi26xybz191s7n8-tw--w0_ezy2iwh6s831oheogpvzgp4wecbjdpo2glgjgjgbxfqe9h48ahvfu5w","		sun aug 03 11:03:31 nzst 2014",1,3/08/2014 11:03,Bad,
154,"nice app for mountain biking	really liked the app used it on every trip. works flawless. simple and fast with nice interactions with the google map. has stats like elevations miles time and speeds.","		cid-gp:aoqptohcu_-26rnmc7trhm_urvfd2p4og2bixg8vuedccnhgduiicwj8szm15ourmec1dujf-lwhao4q49kegq","		sun aug 03 09:19:08 nzst 2014",5,3/08/2014 9:19,Good,
155,was it only used by internetlike wifi.,"		cid-gp:aoqptohsxdzlrwjzwyjtmzwkgymhmfg1sv0fgahzcuwf_qnsyq-c8ivi3armi89sgt8thpyciexn8vkt0dqfrq","		sun aug 03 01:26:26 nzst 2014",5,3/08/2014 1:26,Good,
156,good.,"		cid-gp:aoqptofchdzhj0c9gg7nzyinfhanisgbn93pci6zz1lxm4d4di-ed3risonrldtf01hycndvwlfn35ut75fylq","		sat aug 02 21:36:42 nzst 2014",5,2/08/2014 21:36,Good,
157,nice apps.,"		cid-gp:aoqptofxczrokfuadvvcpgvb2l_llzmn8x8h9olyxsnbnna0fihvuwmxwijwydypxn0yv6jogaqux_l3hydzza","		sat aug 02 20:39:43 nzst 2014",5,2/08/2014 20:39,Good,
158,"fantastic. thanks google	start recording and then view on google earth.","		cid-gp:aoqptoegkpmamncuurfkdnplftsdb-q-g03umalnjtp4ap3jjhtiyizl3excbobqnimmbwc4xhit3qup-5_r7a","		sat aug 02 18:49:57 nzst 2014",5,2/08/2014 18:49,Good,
159,very nice app but i would like to see more features e.g. step counter.,"		cid-gp:aoqptoggqo9vruxfhrrrcm6_t5kppo1wedx0vggygrfihnlyzxwrygfwlmk8o7-0zs4i2a3mzthene12d6afbq","		sat aug 02 18:01:07 nzst 2014",3,2/08/2014 18:01,Good,
160,always use this app.,"		cid-gp:aoqptogm-xhypr08tpcc6cvkr9lm1j5yht95isy2ayggy7wilaxww_nush_6-rujqeo3fnilybvlo75uasb_cw","		sat aug 02 15:40:22 nzst 2014",4,2/08/2014 15:40,Good,
161,"yes	great.","		cid-gp:aoqptogeeo7zx8upn9zgeij9d6xkdtgiuiymhmkhhb4mptfhygo7uroxou14utgnjx9gvgyonoxyh59pz62yuw","		sat aug 02 14:44:59 nzst 2014",5,2/08/2014 14:44,Good,
162,"awesome app google.	please add android wear compatibility to really make it useful. my pebble can do it but not my g watch yet.","		cid-lg:aoqptogbw0-le9ma73rpjvexq0_4enxczl5ebmrfdo59nk2gqsu-mvtfiut9epylhycms8htqdjqjm8jifoshw","		sat aug 02 12:55:08 nzst 2014",5,2/08/2014 12:55,Good,
163,"hate it	abusive permissions. also no support and starts automatically in the background after phone startup.","		cid-lg:aoqptogabsdvzm0g5oriyztgil7plodc_c3k_gciqb2bmgwz-wcq49_th11-waneeadnkn55oxaltb9gtdcbsg","		sat aug 02 12:08:24 nzst 2014",1,2/08/2014 12:08,Bad,
164,"great app	amazing you can play back your route. problem gps takes long time to track.","		cid-gp:aoqptoetsyi3nkcltckiygh8dryhmbarqdetxp1al5u1eyz-cb_b2i1jgv-urij_io8qnftj2lwoy4hucjdrdq","		sat aug 02 11:12:49 nzst 2014",3,2/08/2014 11:12,Good,
165,"constantly hangs	for some reason the application keeps hanging so the track is lost.  would not recommend due to this instability.  crashes all the time on a nexus 4.","		cid-gp:aoqptohtowqlmsdrzzuwcrdpyb30ln0yirlom9erow6cr9ud5r_8ratk3zodezskoyjaquuh9o-yt4tvhu6fpg","		sat aug 02 06:47:05 nzst 2014",1,2/08/2014 6:47,Bad,
166,bad.,"		cid-gp:aoqptog5xrlnkopjqalzhybljssyftmldjcmvy1wdwgqffprxsxn4vvivvseg6s3gfcm2a6fkw5rl9hgoxzlwq","		sat aug 02 05:38:44 nzst 2014",1,2/08/2014 5:38,Bad,
167,"great app. perfect for outdoor.	i love it. crashes often when adding pictures...","		cid-gp:aoqptoevh1lmwm68dpyqzuqzilp6qglf-su8weslwvamiampg5n-xl78dfynb0yo2lpdvnwbndxvkxvao06bvq","		sat aug 02 00:49:56 nzst 2014",4,2/08/2014 0:49,Good,
168,"cool....simple and clean	very stable and clean interface.","		cid-gp:aoqptoe5fiot79pyao_292_olkmtc_lr86g_tolrbavdr_pnzjlrfuifetm-d2dibfptrshhoudtvqzgot7z0g","		fri aug 01 20:59:54 nzst 2014",4,1/08/2014 20:59,Good,
